reaction_id	category	confidence	ec	orig_status	residual_before	balanced_before	residual_after	balanced_after	patch	equation_before	equation_after	stoichiometry_before	stoichiometry_after
rxn11369	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) M_trehalose_mycolate_phosphate_2_cyclopropanated_rings <=> (1) Phosphate + (1) M_trehalose_mycolate___2_cyclopropanated_rings	(1) M_trehalose_mycolate_phosphate_2_cyclopropanated_rings + (1) H2O <=> (1) Phosphate + (1) M_trehalose_mycolate___2_cyclopropanated_rings + (1) H+	"-1:cpd16271:0:""M_trehalose_mycolate_phosphate_2_cyclopropanated_rings"";1:cpd00009:0:""Phosphate"";1:cpd16252:0:""M_trehalose_mycolate___2_cyclopropanated_rings"""	"-1:cpd16271:0:""M_trehalose_mycolate_phosphate_2_cyclopropanated_rings"";1:cpd00009:0:""Phosphate"";1:cpd16252:0:""M_trehalose_mycolate___2_cyclopropanated_rings"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn11370	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) M_trehalose_methoxy_mycolate_phosphate_2_cyclopropanated_rings <=> (1) Phosphate + (1) M_trehalose_methoxy_mycolate__2_cyclopropanated_rings	(1) M_trehalose_methoxy_mycolate_phosphate_2_cyclopropanated_rings + (1) H2O <=> (1) Phosphate + (1) M_trehalose_methoxy_mycolate__2_cyclopropanated_rings + (1) H+	"-1:cpd16272:0:""M_trehalose_methoxy_mycolate_phosphate_2_cyclopropanated_rings"";1:cpd00009:0:""Phosphate"";1:cpd16253:0:""M_trehalose_methoxy_mycolate__2_cyclopropanated_rings"""	"-1:cpd16272:0:""M_trehalose_methoxy_mycolate_phosphate_2_cyclopropanated_rings"";1:cpd00009:0:""Phosphate"";1:cpd16253:0:""M_trehalose_methoxy_mycolate__2_cyclopropanated_rings"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn11685	proton_water	deterministic	2.3.1.-	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) Glycosyl-4,4'-diaponeurosporenoate + (1) 12-Methyltetradecanoic acid <=> (1) Staphyloxanthin	(1) Glycosyl-4,4'-diaponeurosporenoate + (1) 12-Methyltetradecanoic acid + (1) H+ <=> (1) Staphyloxanthin + (1) H2O	"-1:cpd14868:0:""Glycosyl-4,4'-diaponeurosporenoate"";-1:cpd16466:0:""12-Methyltetradecanoic acid"";1:cpd14869:0:""Staphyloxanthin"""	"-1:cpd14868:0:""Glycosyl-4,4'-diaponeurosporenoate"";-1:cpd16466:0:""12-Methyltetradecanoic acid"";1:cpd14869:0:""Staphyloxanthin"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn11839	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) 5-Phenyl-1,3-oxazinane-2,4-dione <=> (1) 3-Carbamoyl-2-phenylpropionic acid	(1) 5-Phenyl-1,3-oxazinane-2,4-dione + (1) H2O <=> (1) 3-Carbamoyl-2-phenylpropionic acid + (1) H+	"-1:cpd16402:0:""5-Phenyl-1,3-oxazinane-2,4-dione"";1:cpd16399:0:""3-Carbamoyl-2-phenylpropionic acid"""	"-1:cpd16402:0:""5-Phenyl-1,3-oxazinane-2,4-dione"";1:cpd16399:0:""3-Carbamoyl-2-phenylpropionic acid"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn11989	proton_water	deterministic	3.1.1.36	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) H2O + (1) Evodin <=> (1) H+ + (1) Limonoate	(2) H2O + (1) Evodin <=> (2) H+ + (1) Limonoate	"-1:cpd00001:0:""H2O"";-1:cpd02214:0:""Evodin"";1:cpd00067:0:""H+"";1:cpd01120:0:""Limonoate"""	"-2:cpd00001:0:""H2O"";-1:cpd02214:0:""Evodin"";2:cpd00067:0:""H+"";1:cpd01120:0:""Limonoate"""
rxn12079	proton_water	deterministic	2.3.1.-	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) Tropine + (1) PLCT <=> (1) Littorine	(1) Tropine + (1) PLCT + (1) H+ <=> (1) Littorine + (1) H2O	"-1:cpd00544:0:""Tropine"";-1:cpd03331:0:""PLCT"";1:cpd07746:0:""Littorine"""	"-1:cpd00544:0:""Tropine"";-1:cpd03331:0:""PLCT"";1:cpd07746:0:""Littorine"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn12122	proton_water	deterministic	null	MI:O:-1|CI:1	O:-1,charge:+2	False		True	1 H2O -> products; 2 H+ -> reactants	(1) Anthranilate + (1) 1-Pyrroline <=> (1) Vasicine	(1) Anthranilate + (1) 1-Pyrroline + (2) H+ <=> (1) Vasicine + (1) H2O	"-1:cpd00093:0:""Anthranilate"";-1:cpd11311:0:""1-Pyrroline"";1:cpd07619:0:""Vasicine"""	"-1:cpd00093:0:""Anthranilate"";-1:cpd11311:0:""1-Pyrroline"";1:cpd07619:0:""Vasicine"";1:cpd00001:0:""H2O"";-2:cpd00067:0:""H+"""
rxn12184	proton_water	deterministic	4.2.3.-	MI:H:3/O:2|CI:-1	H:+3,O:+2,charge:-1	False		True	2 H2O -> reactants; 1 H+ -> products	(1) Farnesyldiphosphate <=> (1) PPi + (1) Acetone + (1) Geosmin	(1) Farnesyldiphosphate + (2) H2O <=> (1) PPi + (1) Acetone + (1) Geosmin + (1) H+	"-1:cpd00350:0:""Farnesyldiphosphate"";1:cpd00012:0:""PPi"";1:cpd00178:0:""Acetone"";1:cpd15002:0:""Geosmin"""	"-1:cpd00350:0:""Farnesyldiphosphate"";1:cpd00012:0:""PPi"";1:cpd00178:0:""Acetone"";1:cpd15002:0:""Geosmin"";-2:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn12988	proton_water	deterministic	null	MI:H:-6/O:-2|CI:-2	H:-6,O:-2,charge:-2	False		True	2 H2O -> products; 2 H+ -> products	(1) O2 + (1) Coproporphyrinogen <=> (2) CO2 + (1) ProtoporphyrinogenIX	(1) O2 + (1) Coproporphyrinogen <=> (2) CO2 + (1) ProtoporphyrinogenIX + (2) H2O + (2) H+	"-1:cpd00007:0:""O2"";-1:cpd12153:0:""Coproporphyrinogen"";2:cpd00011:0:""CO2"";1:cpd00791:0:""ProtoporphyrinogenIX"""	"-1:cpd00007:0:""O2"";-1:cpd12153:0:""Coproporphyrinogen"";2:cpd00011:0:""CO2"";1:cpd00791:0:""ProtoporphyrinogenIX"";2:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn13142	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) NAD + (1) D-mannitol, 1-(dihydrogenphosphate) <=> (1) H2O + (1) NADH + (1) D-fructose-6-phosphate	(1) NAD + (1) D-mannitol, 1-(dihydrogenphosphate) <=> (1) NADH + (1) D-fructose-6-phosphate + (1) H+	"-1:cpd00003:0:""NAD"";-1:cpd27436:0:""D-mannitol, 1-(dihydrogenphosphate)"";1:cpd00001:0:""H2O"";1:cpd00004:0:""NADH"";1:cpd00072:0:""D-fructose-6-phosphate"""	"-1:cpd00003:0:""NAD"";-1:cpd27436:0:""D-mannitol, 1-(dihydrogenphosphate)"";1:cpd00004:0:""NADH"";1:cpd00072:0:""D-fructose-6-phosphate"";1:cpd00067:0:""H+"""
rxn13772	proton_water	deterministic	4.1.1.33	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) 5-phosphomevalonate <=> (1) CO2 + (1) Isopentenyl phosphate	(1) 5-phosphomevalonate + (1) H+ <=> (1) CO2 + (1) Isopentenyl phosphate + (1) H2O	"-1:cpd00812:0:""5-phosphomevalonate"";1:cpd00011:0:""CO2"";1:cpd17039:0:""Isopentenyl phosphate"""	"-1:cpd00812:0:""5-phosphomevalonate"";1:cpd00011:0:""CO2"";1:cpd17039:0:""Isopentenyl phosphate"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn15955	proton_water	deterministic	null	MI:O:-1|CI:2	O:-1,charge:+2	False		True	1 H2O -> products; 2 H+ -> reactants	(1) Pyruvate + (1) Benzoate <=> (1) CO2 + (1) Pyruvophenone	(1) Pyruvate + (1) Benzoate + (2) H+ <=> (1) CO2 + (1) Pyruvophenone + (1) H2O	"-1:cpd00020:0:""Pyruvate"";-1:cpd00153:0:""Benzoate"";1:cpd00011:0:""CO2"";1:cpd17457:0:""Pyruvophenone"""	"-1:cpd00020:0:""Pyruvate"";-1:cpd00153:0:""Benzoate"";1:cpd00011:0:""CO2"";1:cpd17457:0:""Pyruvophenone"";1:cpd00001:0:""H2O"";-2:cpd00067:0:""H+"""
rxn17463	proton_water	deterministic	2.3.1.159	MI:H:1/O:-1|CI:3	H:+1,O:-1,charge:+3	False		True	1 H2O -> products; 3 H+ -> reactants	(3) Malonyl-CoA + (1) N-Methylanthraniloyl-CoA <=> (4) CoA + (3) CO2 + (1) 1,3-Dihydroxy-N-methylacridone	(3) Malonyl-CoA + (1) N-Methylanthraniloyl-CoA + (3) H+ <=> (4) CoA + (3) CO2 + (1) 1,3-Dihydroxy-N-methylacridone + (1) H2O	"-3:cpd00070:0:""Malonyl-CoA"";-1:cpd08876:0:""N-Methylanthraniloyl-CoA"";4:cpd00010:0:""CoA"";3:cpd00011:0:""CO2"";1:cpd08877:0:""1,3-Dihydroxy-N-methylacridone"""	"-3:cpd00070:0:""Malonyl-CoA"";-1:cpd08876:0:""N-Methylanthraniloyl-CoA"";4:cpd00010:0:""CoA"";3:cpd00011:0:""CO2"";1:cpd08877:0:""1,3-Dihydroxy-N-methylacridone"";1:cpd00001:0:""H2O"";-3:cpd00067:0:""H+"""
rxn19172	proton_water	deterministic	1.16.1.5	MI:H:5/O:2|CI:1	H:+5,O:+2,charge:+1	False		True	2 H2O -> reactants; 1 H+ -> reactants	(1) NADP + (2) Vitamin B12r <=> (1) NADPH + (2) Aquacobalamin	(1) NADP + (2) Vitamin B12r + (2) H2O + (1) H+ <=> (1) NADPH + (2) Aquacobalamin	"-1:cpd00006:0:""NADP"";-2:cpd00423:0:""Vitamin B12r"";1:cpd00005:0:""NADPH"";2:cpd00730:0:""Aquacobalamin"""	"-1:cpd00006:0:""NADP"";-2:cpd00423:0:""Vitamin B12r"";1:cpd00005:0:""NADPH"";2:cpd00730:0:""Aquacobalamin"";-2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn19173	proton_water	deterministic	1.16.1.3	MI:H:5/O:2|CI:1	H:+5,O:+2,charge:+1	False		True	2 H2O -> reactants; 1 H+ -> reactants	(1) NAD + (2) Vitamin B12r <=> (1) NADH + (2) Aquacobalamin	(1) NAD + (2) Vitamin B12r + (2) H2O + (1) H+ <=> (1) NADH + (2) Aquacobalamin	"-1:cpd00003:0:""NAD"";-2:cpd00423:0:""Vitamin B12r"";1:cpd00004:0:""NADH"";2:cpd00730:0:""Aquacobalamin"""	"-1:cpd00003:0:""NAD"";-2:cpd00423:0:""Vitamin B12r"";1:cpd00004:0:""NADH"";2:cpd00730:0:""Aquacobalamin"";-2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn21580	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) p-Coumaroyl-diketide-CoA <=> (1) CoA + (1) (4E)-5-(4-hydroxyphenyl)-3-oxopent-4-enoic acid	(1) p-Coumaroyl-diketide-CoA + (1) H2O <=> (1) CoA + (1) (4E)-5-(4-hydroxyphenyl)-3-oxopent-4-enoic acid + (1) H+	"-1:cpd17837:0:""p-Coumaroyl-diketide-CoA"";1:cpd00010:0:""CoA"";1:cpd23295:0:""(4E)-5-(4-hydroxyphenyl)-3-oxopent-4-enoic acid"""	"-1:cpd17837:0:""p-Coumaroyl-diketide-CoA"";1:cpd00010:0:""CoA"";1:cpd23295:0:""(4E)-5-(4-hydroxyphenyl)-3-oxopent-4-enoic acid"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn22025	proton_water	deterministic	null	MI:O:-1|CI:2	O:-1,charge:+2	False		True	1 H2O -> products; 2 H+ -> reactants	(1) O2 + (2) 3-(8'Z,11' E,13' Z-pentadecatrienyl )catechol <=> (2) H+ + (1) dimeric urushiol peroxide	(1) O2 + (2) 3-(8'Z,11' E,13' Z-pentadecatrienyl )catechol <=> (1) dimeric urushiol peroxide + (1) H2O	"-1:cpd00007:0:""O2"";-2:cpd23496:0:""3-(8'Z,11' E,13' Z-pentadecatrienyl )catechol"";2:cpd00067:0:""H+"";1:cpd25746:0:""dimeric urushiol peroxide"""	"-1:cpd00007:0:""O2"";-2:cpd23496:0:""3-(8'Z,11' E,13' Z-pentadecatrienyl )catechol"";1:cpd25746:0:""dimeric urushiol peroxide"";1:cpd00001:0:""H2O"""
rxn22050	proton_water	deterministic	null	MI:H:-1/O:-1|CI:2	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) H2O + (1) 2-Hydroxy-2,3-dihydrogenistein <=> (2) H+ + (1) dibenzoylmethane	(1) 2-Hydroxy-2,3-dihydrogenistein <=> (1) H+ + (1) dibenzoylmethane	"-1:cpd00001:0:""H2O"";-1:cpd09262:0:""2-Hydroxy-2,3-dihydrogenistein"";2:cpd00067:0:""H+"";1:cpd23516:0:""dibenzoylmethane"""	"-1:cpd09262:0:""2-Hydroxy-2,3-dihydrogenistein"";1:cpd00067:0:""H+"";1:cpd23516:0:""dibenzoylmethane"""
rxn24310	proton_water	deterministic	2.5.1.-	OK|CK|CI:-2	H:-2,charge:-2	False		True	2 H+ -> products	(2) H+ + (1) 1-4-Dihydroxy-2-naphthoate + (1) Phytyl diphosphate <=> (1) CO2 + (1) PPi + (1) 3-phytyl-1,4-naphtoquinol	(1) 1-4-Dihydroxy-2-naphthoate + (1) Phytyl diphosphate <=> (1) CO2 + (1) PPi + (1) 3-phytyl-1,4-naphtoquinol	"-2:cpd00067:0:""H+"";-1:cpd02295:0:""1-4-Dihydroxy-2-naphthoate"";-1:cpd03214:0:""Phytyl diphosphate"";1:cpd00011:0:""CO2"";1:cpd00012:0:""PPi"";1:cpd23602:0:""3-phytyl-1,4-naphtoquinol"""	"-1:cpd02295:0:""1-4-Dihydroxy-2-naphthoate"";-1:cpd03214:0:""Phytyl diphosphate"";1:cpd00011:0:""CO2"";1:cpd00012:0:""PPi"";1:cpd23602:0:""3-phytyl-1,4-naphtoquinol"""
rxn24312	proton_water	deterministic	2.1.1.329	OK|CK|CI:2	H:+2,charge:+2	False		True	2 H+ -> reactants	(1) S-Adenosyl-L-methionine + (1) 3-phytyl-1,4-naphtoquinol <=> (1) S-Adenosyl-homocysteine + (3) H+ + (1) Phytonadiol	(1) S-Adenosyl-L-methionine + (1) 3-phytyl-1,4-naphtoquinol <=> (1) S-Adenosyl-homocysteine + (1) H+ + (1) Phytonadiol	"-1:cpd00017:0:""S-Adenosyl-L-methionine"";-1:cpd23602:0:""3-phytyl-1,4-naphtoquinol"";1:cpd00019:0:""S-Adenosyl-homocysteine"";3:cpd00067:0:""H+"";1:cpd12844:0:""Phytonadiol"""	"-1:cpd00017:0:""S-Adenosyl-L-methionine"";-1:cpd23602:0:""3-phytyl-1,4-naphtoquinol"";1:cpd00019:0:""S-Adenosyl-homocysteine"";1:cpd00067:0:""H+"";1:cpd12844:0:""Phytonadiol"""
rxn25263	proton_water	deterministic	null	MI:O:-1|CI:2	O:-1,charge:+2	False		True	1 H2O -> products; 2 H+ -> reactants	(1) H2O + (1) L-Glutamate + (1) GDP-4-dehydro-D-rhamnose <=> (1) 2-Oxoglutarate + (2) H+ + (1) 4-amino-4,6-dideoxy-D-mannose	(1) L-Glutamate + (1) GDP-4-dehydro-D-rhamnose <=> (1) 2-Oxoglutarate + (1) 4-amino-4,6-dideoxy-D-mannose	"-1:cpd00001:0:""H2O"";-1:cpd00023:0:""L-Glutamate"";-1:cpd00900:0:""GDP-4-dehydro-D-rhamnose"";1:cpd00024:0:""2-Oxoglutarate"";2:cpd00067:0:""H+"";1:cpd25666:0:""4-amino-4,6-dideoxy-D-mannose"""	"-1:cpd00023:0:""L-Glutamate"";-1:cpd00900:0:""GDP-4-dehydro-D-rhamnose"";1:cpd00024:0:""2-Oxoglutarate"";1:cpd25666:0:""4-amino-4,6-dideoxy-D-mannose"""
rxn25676	proton_water	deterministic	null	MI:O:-1|CI:2	O:-1,charge:+2	False		True	1 H2O -> products; 2 H+ -> reactants	(1) beta-D-Glucose + (1) 4-hydroxy-2,5-dimethyl-3(2H)-furanone <=> (2) H+ + (1) 2,5-dimethyl-4-hydroxy-3(2H)-furanone 6'O-malonyl-beta-D-glucopyranoside	(1) beta-D-Glucose + (1) 4-hydroxy-2,5-dimethyl-3(2H)-furanone <=> (1) 2,5-dimethyl-4-hydroxy-3(2H)-furanone 6'O-malonyl-beta-D-glucopyranoside + (1) H2O	"-1:cpd00190:0:""beta-D-Glucose"";-1:cpd22598:0:""4-hydroxy-2,5-dimethyl-3(2H)-furanone"";2:cpd00067:0:""H+"";1:cpd22609:0:""2,5-dimethyl-4-hydroxy-3(2H)-furanone 6'O-malonyl-beta-D-glucopyranoside"""	"-1:cpd00190:0:""beta-D-Glucose"";-1:cpd22598:0:""4-hydroxy-2,5-dimethyl-3(2H)-furanone"";1:cpd22609:0:""2,5-dimethyl-4-hydroxy-3(2H)-furanone 6'O-malonyl-beta-D-glucopyranoside"";1:cpd00001:0:""H2O"""
rxn25966	proton_water	deterministic	null	MI:H:-3/O:1|CI:-5	H:-3,O:+1,charge:-5	False		True	1 H2O -> reactants; 5 H+ -> products	(1) Phosphoenolpyruvate + (5) H+ + (1) D-mannose-6-phosphate <=> (1) Phosphate + (1) 2-keto-3-deoxy-D-glycero-D-galacto-nononate-9-phosphate	(1) Phosphoenolpyruvate + (1) D-mannose-6-phosphate + (1) H2O <=> (1) Phosphate + (1) 2-keto-3-deoxy-D-glycero-D-galacto-nononate-9-phosphate	"-1:cpd00061:0:""Phosphoenolpyruvate"";-5:cpd00067:0:""H+"";-1:cpd00235:0:""D-mannose-6-phosphate"";1:cpd00009:0:""Phosphate"";1:cpd22793:0:""2-keto-3-deoxy-D-glycero-D-galacto-nononate-9-phosphate"""	"-1:cpd00061:0:""Phosphoenolpyruvate"";-1:cpd00235:0:""D-mannose-6-phosphate"";1:cpd00009:0:""Phosphate"";1:cpd22793:0:""2-keto-3-deoxy-D-glycero-D-galacto-nononate-9-phosphate"";-1:cpd00001:0:""H2O"""
rxn28343	proton_water	deterministic	1.7.3.3	MI:H:5/O:2	H:+5,O:+2,charge:+1	False		True	2 H2O -> reactants; 1 H+ -> reactants	(1) O2 + (1) Urate <=> (1) CO2 + (1) H2O2 + (1) Allantoin	(1) O2 + (1) Urate + (2) H2O + (1) H+ <=> (1) CO2 + (1) H2O2 + (1) Allantoin	"-1:cpd00007:0:""O2"";-1:cpd00300:0:""Urate"";1:cpd00011:0:""CO2"";1:cpd00025:0:""H2O2"";1:cpd01092:0:""Allantoin"""	"-1:cpd00007:0:""O2"";-1:cpd00300:0:""Urate"";1:cpd00011:0:""CO2"";1:cpd00025:0:""H2O2"";1:cpd01092:0:""Allantoin"";-2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn28837	proton_water	deterministic	2.3.1.-	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) ATP + (1) Malonyl-CoA + (1) 3-glc, 28-glc medicagenic acid <=> (1) CoA + (1) PPi + (1) AMP + (1) 3-glc, 28-glc-malonyl medicagenic acid	(1) ATP + (1) Malonyl-CoA + (1) 3-glc, 28-glc medicagenic acid + (1) H2O <=> (1) CoA + (1) PPi + (1) AMP + (1) 3-glc, 28-glc-malonyl medicagenic acid + (1) H+	"-1:cpd00002:0:""ATP"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd28846:0:""3-glc, 28-glc medicagenic acid"";1:cpd00010:0:""CoA"";1:cpd00012:0:""PPi"";1:cpd00018:0:""AMP"";1:cpd28847:0:""3-glc, 28-glc-malonyl medicagenic acid"""	"-1:cpd00002:0:""ATP"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd28846:0:""3-glc, 28-glc medicagenic acid"";1:cpd00010:0:""CoA"";1:cpd00012:0:""PPi"";1:cpd00018:0:""AMP"";1:cpd28847:0:""3-glc, 28-glc-malonyl medicagenic acid"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
